Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms]
Trial009,QXL,LightCoral,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1447,483.3,7224,392,963.9,963.9,963.9,963.9,1,0,1,1,1447.2,100,27.1,66.6,963.9,66.6,-
Trial010,SLL,LightGray,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1530,650.8,8010,396.2,879.9,879.9,879.9,879.9,1,0,1,1,1530.7,100,25.9,57.5,879.9,57.5,-
Trial009,zjj,LightGreen,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2728,456.8,7073,2267.6,2235.7,2263.7,2263.7,439.9,1,0,3,1,2728.5,100,83.1,81.9,2163.7,79.3,-
Trial009,YKX,LightPink,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1297,865.5,8727,492.1,432.1,484.1,484.1,432.1,1,0,1,1,1297.5,100,37.9,33.3,432.1,33.3,-
Trial009,ZY,LightSalmon,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1212,496.2,7280,399.9,131.9,179.9,239.9,131.9,1,0,1,1,1212.1,100,33,10.9,131.9,10.9,-
Trial009,WJJ,LightSeaGreen,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1762,1058.9,9137,859.9,704,744,744,704,1,0,1,1,1762.9,100,48.8,39.9,704,39.9,-
Trial009,GTL,LightSkyBlue,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2078,1250.2,9433,608,527.9,611.9,643.9,287.9,2,1,3,1,2078.1,100,29.3,25.4,483.9,23.3,-
Trial009,YMX,LightSlateGray,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1779,583.2,7707,743.9,1195.9,1235.9,1235.9,1195.9,1,0,1,1,1779.1,100,41.8,67.2,1195.9,67.2,-
Trial009,ZRK,LightSteelBlue,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1413,405.9,6793,408,1007.8,1007.8,1007.8,1007.8,1,0,1,1,1413.7,100,28.9,71.3,1007.8,71.3,-
Trial009,RJN,Lime,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2064,-,-,895.9,0,88,88,0,0,-,0,1,2064.2,100,43.4,0,0,0,-
Trial009,gyj,LimeGreen,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1280,380.8,6646,903.9,899.9,927.9,927.9,488,1,0,3,1,1280.7,100,70.6,70.3,840,65.6,-
Trial009,SDN,Magenta,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1662,422.3,6892,1031.7,1203.7,1243.8,1279.7,315.8,2,1,2,1,1662,100,62.1,72.4,1203.7,72.4,-
Trial009,FZX,Maroon,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2378,738.5,8302,1475.8,1403.8,1435.7,1475.7,1039.9,1,0,2,1,2378.4,100,62,59,1363.8,57.3,-
Trial009,HJT,MediumAquamarine,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1696,672.6,8079,879.8,883.9,907.9,939.9,128,1,0,3,1,1696.3,100,51.9,52.1,807.9,47.6,-
Trial009,JF,MediumBlue,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,3230,582.9,7706,2187.7,2615.6,2647.6,2679.6,1247.7,2,1,4,1,3230.6,100,67.7,81,2559.6,79.2,-
Trial009,XTY,MediumOrchid,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1195,-,-,184,0,0,0,0,0,-,0,1,1195.3,100,15.4,0,0,0,-
Trial010,LJ,MediumPurple,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,1396,445,7004,608,711.9,759.9,795.9,711.9,1,0,1,1,1396.9,100,43.5,51,711.9,51,-
Trial009,AYQ,MediumSeaGreen,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2613,969.9,8999,1219.9,1643.8,1703.8,1703.8,1643.8,1,0,1,1,2613.7,100,46.7,62.9,1643.8,62.9,-
Trial009,FS,MediumSlateBlue,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,3096,688.4,8144,2375.7,2407.7,2443.7,2443.7,1427.9,1,0,3,1,3096.1,100,76.7,77.8,2291.7,74,-
Trial009,YJR,MediumSpringGreen,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2497,694,8173,564,172,200.1,248,172,1,0,1,1,2497.8,100,22.6,6.9,172,6.9,-
Trial009,LQH,MediumTurquoise,1s22.jpg,AOI 001,,Local,2,10488,1.3,0,2047,651.7,8016,1451.5,1326.2,1368.3,1368.3,152,1,0,4,1,2047.5,100,70.9,64.8,1254.2,61.3,-
Trial009,gyx,DarkOrchid,1s22.jpg,White Space,,Local,3,743142,94.5,0,1277,-,-,0,0,0,0,0,0,-,0,1,1277.8,100,0,0,0,0,-
Trial009,CJY,DarkRed,1s22.jpg,White Space,,Local,3,743142,94.5,0,1630,-,-,44,0,0,0,0,0,-,0,1,1631,100,2.7,0,0,0,-
Trial009,CY,DarkSalmon,1s22.jpg,White Space,,Local,3,743142,94.5,0,2363,-,-,88,0,0,0,0,0,-,0,1,2363.6,100,3.7,0,0,0,-
Trial010,CXM,DarkSeaGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,2027,307.7,6308,287.8,131.8,311.8,371.9,87.8,1,0,1,1,2027.4,100,14.2,6.5,87.8,4.3,-
Trial009,ZA,DarkSlateBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,2062,-,-,0,0,0,0,0,0,-,0,1,2062.2,100,0,0,0,0,-
Trial009,WJ,DarkSlateGray,1s22.jpg,White Space,,Local,3,743142,94.5,0,1361,-,-,0,0,0,0,0,0,-,0,1,1362,100,0,0,0,0,-
Trial009,YDS,DarkTurquoise,1s22.jpg,White Space,,Local,3,743142,94.5,0,1329,-,-,0,0,0,0,0,0,-,0,1,1329.8,100,0,0,0,0,-
Trial009,CYY,DarkViolet,1s22.jpg,White Space,,Local,3,743142,94.5,0,2530,-,-,107.9,0,0,0,0,0,-,0,1,2530.3,100,4.3,0,0,0,-
Trial009,CLH,DeepPink,1s22.jpg,White Space,,Local,3,743142,94.5,0,2060,-,-,48,0,60,60,0,0,-,0,1,2060.8,100,2.3,0,0,0,-
Trial009,LBB,DeepSkyBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,1746,-,-,0,0,0,0,0,0,-,0,1,1746.6,100,0,0,0,0,-
Trial009,fm,DimGray,1s22.jpg,White Space,,Local,3,743142,94.5,0,7140,-,-,287.7,0,0,0,0,0,-,0,1,7140.4,100,4,0,0,0,-
Trial009,HXH,DodgerBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,3946,-,-,0,0,0,0,0,0,-,0,1,3946.1,100,0,0,0,0,-
Trial009,MEG,Firebrick,1s22.jpg,White Space,,Local,3,743142,94.5,0,2312,221.1,4638,111.9,108,152,200,108,1,0,1,1,2312.9,100,4.8,4.7,108,4.7,-
Trial010,WQ,ForestGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,1530,-,-,0,0,0,0,0,0,-,0,1,1530.1,100,0,0,0,0,-
Trial010,cpl,Gainsboro,1s22.jpg,White Space,,Local,3,743142,94.5,0,1345,185.5,4181,163.9,132,184,220,132,1,0,1,1,1345.3,100,12.2,9.8,132,9.8,-
Trial009,XW,Gold,1s22.jpg,White Space,,Local,3,743142,94.5,0,1961,1.8,1490,239.9,227.9,227.9,287.9,227.9,1,0,1,1,1961.5,100,12.2,11.6,227.9,11.6,-
Trial009,LMF,Goldenrod,1s22.jpg,White Space,,Local,3,743142,94.5,0,1512,-,-,52,0,0,0,0,0,-,0,1,1512.2,100,3.4,0,0,0,-
Trial011,GQ,Gray,1s22.jpg,White Space,,Local,3,743142,94.5,0,2677,-,-,0,0,0,0,0,0,-,0,1,2678,100,0,0,0,0,-
Trial009,QJ,Green,1s22.jpg,White Space,,Local,3,743142,94.5,0,1610,-,-,39.8,0,0,0,0,0,-,0,1,1610.8,100,2.5,0,0,0,-
Trial009,HM,GreenYellow,1s22.jpg,White Space,,Local,3,743142,94.5,0,1178,-,-,76,0,0,0,0,0,-,0,1,1178.3,100,6.5,0,0,0,-
Trial009,LYH,HotPink,1s22.jpg,White Space,,Local,3,743142,94.5,0,1930,-,-,0,0,0,0,0,0,-,0,1,1930.5,100,0,0,0,0,-
Trial009,JN,IndianRed,1s22.jpg,White Space,,Local,3,743142,94.5,0,1613,185.6,4182,128,103.9,148,196,103.9,1,0,1,1,1613.3,100,7.9,6.4,103.9,6.4,-
Trial009,SYJ,Indigo,1s22.jpg,White Space,,Local,3,743142,94.5,0,1980,0.4,305,215.7,203.7,203.7,239.7,203.7,1,0,1,1,1980,100,10.9,10.3,203.7,10.3,-
Trial009,CQ,Khaki,1s22.jpg,White Space,,Local,3,743142,94.5,0,1545,-,-,0,0,0,0,0,0,-,0,1,1545.3,100,0,0,0,0,-
Trial009,WYQ,LawnGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,1612,-,-,40,0,0,0,0,0,-,0,1,1612.6,100,2.5,0,0,0,-
Trial009,NLL,LightBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,1998,-,-,340,0,212,212,0,0,-,0,1,1998.8,100,17,0,0,0,-
Trial009,QXL,LightCoral,1s22.jpg,White Space,,Local,3,743142,94.5,0,1447,187.5,4188,115.9,75.9,119.8,163.9,75.9,1,0,1,1,1447.2,100,8,5.2,75.9,5.2,-
Trial010,SLL,LightGray,1s22.jpg,White Space,,Local,3,743142,94.5,0,1530,-,-,0,0,0,0,0,0,-,0,1,1530.7,100,0,0,0,0,-
Trial009,zjj,LightGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,2728,-,-,0,0,0,0,0,0,-,0,1,2728.5,100,0,0,0,0,-
Trial009,YKX,LightPink,1s22.jpg,White Space,,Local,3,743142,94.5,0,1297,-,-,0,0,0,0,0,0,-,0,1,1297.5,100,0,0,0,0,-
Trial009,ZY,LightSalmon,1s22.jpg,White Space,,Local,3,743142,94.5,0,1212,32.2,3839,96,152,152,188,152,1,0,1,1,1212.1,100,7.9,12.5,152,12.5,-
Trial009,WJJ,LightSeaGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,1762,3.2,3022,195.8,203.8,203.8,251.8,203.8,1,0,1,1,1762.9,100,11.1,11.6,203.8,11.6,-
Trial009,GTL,LightSkyBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,2078,298.4,6247,307.8,99.9,251.9,299.9,99.9,1,0,1,1,2078.1,100,14.8,4.8,99.9,4.8,-
Trial009,YMX,LightSlateGray,1s22.jpg,White Space,,Local,3,743142,94.5,0,1779,-,-,0,0,0,0,0,0,-,0,1,1779.1,100,0,0,0,0,-
Trial009,ZRK,LightSteelBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,1413,-,-,0,0,0,0,0,0,-,0,1,1413.7,100,0,0,0,0,-
Trial009,RJN,Lime,1s22.jpg,White Space,,Local,3,743142,94.5,0,2064,-,-,427.6,0,0,0,0,0,-,0,1,2064.2,100,20.7,0,0,0,-
Trial009,gyj,LimeGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,1280,1.2,780,55.7,79.7,79.7,107.6,79.7,1,0,1,1,1280.7,100,4.3,6.2,79.7,6.2,-
Trial009,SDN,Magenta,1s22.jpg,White Space,,Local,3,743142,94.5,0,1662,-,-,84,0,0,0,0,0,-,0,1,1662,100,5.1,0,0,0,-
Trial009,FZX,Maroon,1s22.jpg,White Space,,Local,3,743142,94.5,0,2378,-,-,15.9,0,0,0,0,0,-,0,1,2378.4,100,0.7,0,0,0,-
Trial009,HJT,MediumAquamarine,1s22.jpg,White Space,,Local,3,743142,94.5,0,1696,-,-,0,0,0,0,0,0,-,0,1,1696.3,100,0,0,0,0,-
Trial009,JF,MediumBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,3230,-,-,0,0,0,0,0,0,-,0,1,3230.6,100,0,0,0,0,-
Trial009,XTY,MediumOrchid,1s22.jpg,White Space,,Local,3,743142,94.5,0,1195,3.6,3375,211.8,191.8,191.8,263.8,191.8,1,0,1,1,1195.3,100,17.7,16,191.8,16,-
Trial010,LJ,MediumPurple,1s22.jpg,White Space,,Local,3,743142,94.5,0,1396,-,-,0,0,0,0,0,0,-,0,1,1396.9,100,0,0,0,0,-
Trial009,AYQ,MediumSeaGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,2613,-,-,0,0,0,0,0,0,-,0,1,2613.7,100,0,0,0,0,-
Trial009,FS,MediumSlateBlue,1s22.jpg,White Space,,Local,3,743142,94.5,0,3096,-,-,0,0,0,0,0,0,-,0,1,3096.1,100,0,0,0,0,-
Trial009,YJR,MediumSpringGreen,1s22.jpg,White Space,,Local,3,743142,94.5,0,2497,2.2,1905,224,208,208,252,208,1,0,1,1,2497.8,100,9,8.3,208,8.3,-
Trial009,LQH,MediumTurquoise,1s22.jpg,White Space,,Local,3,743142,94.5,0,2047,3.9,3624,148,196,196,244,155.9,1,0,1,1,2047.5,100,7.2,9.6,155.9,7.6,-
Trial012,gyx,DarkOrchid,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2364,260.9,5732,2115.5,2103.8,2103.8,2103.8,216,1,0,4,1,2364.7,100,89.5,89,1972,83.4,-
Trial012,CJY,DarkRed,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2079,3.5,3311,2075.7,2075.7,2075.7,2075.7,204,1,0,6,1,2079.2,100,99.8,99.8,1911.8,91.9,-
Trial012,CY,DarkSalmon,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2562,3.1,2834,2559.5,2411.5,2411.5,2411.5,188,1,0,7,1,2562.6,100,99.9,94.1,2075.7,81,-
Trial013,CXM,DarkSeaGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2496,476.6,7180,1775.8,2019.7,2083.6,2083.6,316,1,0,3,1,2496.3,100,71.1,80.9,1899.7,76.1,-
Trial012,ZA,DarkSlateBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,7930,51.4,3914,6554.9,5979,6280.2,6379.3,179.9,5,4,9,1,7930.4,100,82.7,75.4,5831.1,73.5,-
Trial012,WJ,DarkSlateGray,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1214,250.2,5483,1043.9,963.9,1015.9,1015.9,151.9,1,0,3,1,1214.1,100,86,79.4,843.9,69.5,-
Trial012,YDS,DarkTurquoise,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1511,464,7114,1091.9,867.7,927.7,927.7,260,1,0,2,1,1511.9,100,72.2,57.4,623.8,41.3,-
Trial012,CYY,DarkViolet,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2544,245.1,5337,2475.6,2283.8,2331.8,2331.8,184,1,0,5,1,2544.8,100,97.3,89.7,2143.7,84.2,-
Trial012,CLH,DeepPink,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,3114,3,2800,3059.5,3079.4,3079.4,3079.4,567.8,1,0,5,1,3114.4,100,98.2,98.9,2875.5,92.3,-
Trial012,LBB,DeepSkyBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1495,455.3,7068,1227.8,1039.8,1079.8,1079.8,203.8,1,0,3,1,1495.1,100,82.1,69.5,947.8,63.4,-
Trial012,fm,DimGray,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,6432,269,5874,5768.1,5611.2,5804.8,5893.8,180,3,2,13,1,6432.2,100,89.7,87.2,4855.4,75.5,-
Trial012,HXH,DodgerBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,3164,1,426,3163.1,3163.1,3163.1,3163.1,203.5,1,0,3,1,3164.1,100,100,100,3087.2,97.6,-
Trial012,MEG,Firebrick,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1913,458,7085,1667.8,1455.8,1499.7,1499.7,231.9,1,0,4,1,1913.8,100,87.1,76.1,1311.7,68.5,-
Trial013,WQ,ForestGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1198,2.8,2586,1187.8,1143.8,1143.8,1143.8,171.9,1,0,4,1,1198.6,100,99.1,95.4,847.9,70.7,-
Trial013,cpl,Gainsboro,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1831,3.7,3431,1807.6,1767.7,1767.7,1827.7,244,2,1,5,1,1831.4,100,98.7,96.5,1623.7,88.7,-
Trial012,XW,Gold,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,3047,3.6,3358,2835.8,3043.7,3043.7,3043.7,403.9,1,0,5,1,3047.2,100,93.1,99.9,2879.8,94.5,-
Trial012,LMF,Goldenrod,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1396,520.8,7392,887.7,875.9,875.9,875.9,612,1,0,3,1,1396.7,100,63.6,62.7,812.1,58.1,-
Trial014,GQ,Gray,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2548,249,5452,2203.7,2087.6,2204,2232.9,188,1,0,7,1,2548.8,100,86.5,81.9,1803.6,70.8,-
Trial012,QJ,Green,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1280,480.4,7204,947.7,800,848,848,800,1,0,1,1,1280.4,100,74,62.5,800,62.5,-
Trial012,HM,GreenYellow,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1345,237.2,5090,1143.9,1107.9,1155.9,1155.9,140,1,0,3,1,1345.1,100,85,82.4,1019.9,75.8,-
Trial012,LYH,HotPink,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2128,276.5,5989,1867.7,1723.8,1807.8,1863.7,104,2,1,3,1,2128.2,100,87.8,81,1527.9,71.8,-
Trial012,JN,IndianRed,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1642,3.2,3026,1483.8,1639.7,1639.7,1639.7,531.8,1,0,4,1,1643,100,90.3,99.8,1491.8,90.8,-
Trial012,SYJ,Indigo,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1930,238.7,5138,1720.2,1692.2,1744.1,1744.1,128.2,1,0,5,1,1930.8,100,89.1,87.6,1532.4,79.4,-
Trial012,CQ,Khaki,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1577,238,5106,1351.9,1339.8,1367.9,1367.9,191.9,1,0,5,1,1577.8,100,85.7,84.9,1139.7,72.2,-
Trial012,WYQ,LawnGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1445,1.8,1562,1351.8,1351.8,1351.8,1351.8,183.9,1,0,5,1,1445.7,100,93.5,93.5,1191.8,82.4,-
Trial012,NLL,LightBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2547,327.7,6391,2319.2,1963.6,2019.6,2019.6,135.9,1,0,8,1,2547.4,100,91,77.1,1163.9,45.7,-
Trial012,QXL,LightCoral,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1545,1.5,1293,1451.8,1543.7,1543.7,1543.7,171.9,1,0,4,1,1545.3,100,93.9,99.9,1415.6,91.6,-
Trial013,SLL,LightGray,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1729,245.3,5341,1511.7,1483.8,1543.9,1543.9,79.9,1,0,4,1,1729.1,100,87.4,85.8,1291.8,74.7,-
Trial012,zjj,LightGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2842,3.3,3086,2731.6,2747.6,2747.6,2747.6,167.9,1,0,5,1,2842.9,100,96.1,96.6,2451.5,86.2,-
Trial012,YKX,LightPink,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1314,466.6,7125,963.9,831.4,903.4,903.4,187.9,1,0,4,1,1314.4,100,73.3,63.3,735.4,55.9,-
Trial012,ZY,LightSalmon,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1645,261.4,5742,1415.6,1383.7,1439.7,1439.7,311.9,1,0,3,1,1645.1,100,86,84.1,1271.7,77.3,-
Trial012,WJJ,LightSeaGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1580,304.4,6280,1315.8,1275.8,1335.8,1335.8,156,1,0,4,1,1580.2,100,83.3,80.7,1079.8,68.3,-
Trial012,GTL,LightSkyBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2095,300.2,6259,1739.7,1575.8,1727.6,1771.6,112,2,1,4,1,2095.9,100,83,75.2,1423.9,67.9,-
Trial012,YMX,LightSlateGray,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,3130,271,5904,2871.5,2839.7,2867.6,2867.6,323.9,1,0,9,1,3130.5,100,91.7,90.7,2579.7,82.4,-
Trial012,ZRK,LightSteelBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1461,1.3,1008,1459.7,1459.7,1459.7,1459.7,555.8,1,0,2,1,1461,100,99.9,99.9,1383.7,94.7,-
Trial012,RJN,Lime,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2929,241.5,5223,2715.6,2687.5,2731.6,2731.6,192,1,0,2,1,2929.1,100,92.7,91.8,2639.5,90.1,-
Trial012,gyj,LimeGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1896,488.7,7249,1488,1367.8,1419.8,1419.8,228,1,0,3,1,1896.6,100,78.5,72.1,1251.9,66,-
Trial012,SDN,Magenta,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1712,324.9,6380,1467.3,1387.9,1439.9,1439.9,172,1,0,4,1,1712.9,100,85.7,81,1255.9,73.3,-
Trial012,FZX,Maroon,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2297,261.5,5747,1727.9,1327.3,1578.8,1690.8,104,3,2,4,1,2297.4,100,75.2,57.8,1175.3,51.2,-
Trial012,HJT,MediumAquamarine,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1194,586.4,7724,700.1,608.2,652.1,652.1,251.9,1,0,2,1,1194.5,100,58.6,50.9,568.2,47.6,-
Trial012,JF,MediumBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,5482,251.1,5508,5091.5,5231.3,5291.3,5291.3,731.8,1,0,10,1,5482.4,100,92.9,95.4,4703.6,85.8,-
Trial012,XTY,MediumOrchid,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1648,248.5,5437,1255.8,1355.7,1407.7,1451.8,171.8,2,1,4,1,1648.2,100,76.2,82.3,1267.7,76.9,-
Trial013,LJ,MediumPurple,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,1831,3.9,3615,1804,1827.7,1827.7,1827.7,491.8,1,0,3,1,1831.6,100,98.5,99.8,1711.7,93.5,-
Trial012,AYQ,MediumSeaGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2194,3.2,2923,2191.7,2131.8,2131.8,2131.8,392,1,0,4,1,2194.9,100,99.9,97.1,2007.8,91.5,-
Trial012,FS,MediumSlateBlue,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2862,3.3,3059,2843.6,2623.5,2755.6,2843.6,183.8,2,1,4,1,2862.8,100,99.3,91.6,2455.5,85.8,-
Trial012,YJR,MediumSpringGreen,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2114,2.9,2645,1938.3,1899.7,1899.7,1899.7,516,1,0,4,1,2114.6,100,91.7,89.8,1779.7,84.2,-
Trial012,LQH,MediumTurquoise,2s66.jpg,AOI 002,,Local,1,96368,12.3,0,2013,230.2,4912,1615.7,1719.7,1751.7,1751.7,56,1,0,7,1,2014,100,80.2,85.4,1447.8,71.9,-
Trial012,gyx,DarkOrchid,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,2364,1192.8,9364,1183.8,1171.9,1211.7,1211.7,1171.9,1,0,1,1,2364.7,100,50.1,49.6,1171.9,49.6,-
Trial012,CJY,DarkRed,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,2079,1151.3,9299,955.9,927.9,971.9,971.9,927.9,1,0,1,1,2079.2,100,46,44.6,927.9,44.6,-
Trial012,CY,DarkSalmon,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,2562,1178.9,9340,1435.7,1383.7,1455.7,1455.7,451.9,1,0,2,1,2562.6,100,56,54,1343.7,52.4,-
Trial013,CXM,DarkSeaGreen,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,2496,1172.6,9330,1203.8,1323.7,1387.7,1387.7,1323.7,1,0,1,1,2496.3,100,48.2,53,1323.7,53,-
Trial012,ZA,DarkSlateBlue,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,7930,1307.2,9496,5435.2,5091.2,5392.4,5491.5,2711.6,4,3,6,1,7930.4,100,68.5,64.2,5059.1,63.8,-
Trial012,WJ,DarkSlateGray,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1214,734,8287,496.1,480,528,528,480,1,0,1,1,1214.1,100,40.9,39.5,480,39.5,-
Trial012,YDS,DarkTurquoise,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1511,1148,9296,424,363.9,423.8,423.8,363.9,1,0,1,1,1511.9,100,28,24.1,363.9,24.1,-
Trial012,CYY,DarkViolet,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,2544,1121.1,9252,1443.8,1423.8,1467.8,1467.8,1423.8,1,0,1,1,2544.8,100,56.7,55.9,1423.8,55.9,-
Trial012,CLH,DeepPink,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,3114,934.8,8919,2019.6,1915.6,2023.6,2063.5,239.9,2,1,2,1,3114.4,100,64.8,61.5,1915.6,61.5,-
Trial012,LBB,DeepSkyBlue,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1495,455.3,7067,883.8,835.8,915.8,967.8,203.8,2,1,2,1,1495.1,100,59.1,55.9,835.8,55.9,-
Trial012,fm,DimGray,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,6432,1276.9,9465,4855.4,4603.4,4877,4966,136,3,2,10,1,6432.2,100,75.5,71.6,4119.5,64,-
Trial012,HXH,DodgerBlue,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,3164,604.3,7835,2579.8,2559.8,2603.7,2603.7,2559.8,1,0,1,1,3164.1,100,81.5,80.9,2559.8,80.9,-
Trial012,MEG,Firebrick,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1913,749.9,8347,1011.9,947.9,1051.9,1091.9,208,2,1,2,1,1913.8,100,52.9,49.5,947.9,49.5,-
Trial013,WQ,ForestGreen,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1198,406.7,6796,731.8,627.9,743.8,799.8,192,2,1,2,1,1198.6,100,61.1,52.4,572,47.7,-
Trial013,cpl,Gainsboro,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1831,1095.5,9210,759.8,735.9,779.9,779.9,735.9,1,0,1,1,1831.4,100,41.5,40.2,735.9,40.2,-
Trial012,XW,Gold,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,3047,1283.3,9470,1779.9,1763.9,1807.9,1807.9,1763.9,1,0,1,1,3047.2,100,58.4,57.9,1763.9,57.9,-
Trial012,LMF,Goldenrod,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1396,520.8,7393,887.7,875.9,875.9,875.9,612,1,0,3,1,1396.7,100,63.6,62.7,812.1,58.1,-
Trial014,GQ,Gray,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,2548,1032.9,9106,1423.9,1303.8,1408.2,1437.1,52,1,0,4,1,2548.8,100,55.9,51.2,1163.8,45.7,-
Trial012,QJ,Green,2s66.jpg,AOI 001,,Local,2,27700,3.5,0,1280,480.4,7203,824,800,848,848,800,1,0,1,1,1280.4,100,64.4,62.5,800,62.5,-
